,ID,London Borough,Date,Average Price
8946,E09000019,Islington,2010-07-01,403079.6719
8947,E09000020,Kensington & Chelsea,2010-07-01,845613.6715
8948,E09000021,Kingston upon Thames,2010-07-01,310333.042
8949,E09000022,Lambeth,2010-07-01,303698.8104
8950,E09000023,Lewisham,2010-07-01,225648.3067
8951,E09000024,Merton,2010-07-01,305677.2596
8952,E09000025,Newham,2010-07-01,207951.8928
8953,E09000026,Redbridge,2010-07-01,247745.3081
8954,E09000027,Richmond upon Thames,2010-07-01,419732.2773
8955,E09000028,Southwark,2010-07-01,303740.3961
8956,E09000029,Sutton,2010-07-01,235634.9673
8957,E09000030,Tower Hamlets,2010-07-01,280921.9167
8958,E09000031,Waltham Forest,2010-07-01,222931.3095
8959,E09000032,Wandsworth,2010-07-01,390480.1817
8960,E09000033,Westminster,2010-07-01,599539.7846
8977,E09000002,Barking & Dagenham,2010-08-01,170216.2782
8978,E09000003,Barnet,2010-08-01,341812.0824
8979,E09000004,Bexley,2010-08-01,201935.4161
8980,E09000005,Brent,2010-08-01,296378.4001
8981,E09000006,Bromley,2010-08-01,276104.1095
8982,E09000007,Camden,2010-08-01,549962.7657
8983,E09000008,Croydon,2010-08-01,219853.5433
8984,E09000009,Ealing,2010-08-01,298160.9997
8985,E09000010,Enfield,2010-08-01,248091.4631
8986,E09000011,Greenwich,2010-08-01,238090.6487
8987,E09000012,Hackney,2010-08-01,308014.2675
8988,E09000013,Hammersmith & Fulham,2010-08-01,527536.2475
8989,E09000014,Haringey,2010-08-01,322198.2391
8990,E09000015,Harrow,2010-08-01,296892.1709
8991,E09000016,Havering,2010-08-01,224713.4135
8992,E09000017,Hillingdon,2010-08-01,253690.0205
8993,E09000018,Hounslow,2010-08-01,264626.9452
8994,E09000019,Islington,2010-08-01,405537.4055
8995,E09000020,Kensington & Chelsea,2010-08-01,826389.7859
8996,E09000021,Kingston upon Thames,2010-08-01,313366.1252
8997,E09000022,Lambeth,2010-08-01,308883.388
8998,E09000023,Lewisham,2010-08-01,228217.0133
8999,E09000024,Merton,2010-08-01,306977.2735
9000,E09000025,Newham,2010-08-01,207821.1693
9001,E09000026,Redbridge,2010-08-01,254093.6244
9002,E09000027,Richmond upon Thames,2010-08-01,422722.2523
9003,E09000028,Southwark,2010-08-01,305691.8494
9004,E09000029,Sutton,2010-08-01,233041.4558
9005,E09000030,Tower Hamlets,2010-08-01,284255.5592
9006,E09000031,Waltham Forest,2010-08-01,222519.757
9007,E09000032,Wandsworth,2010-08-01,387985.2525
9008,E09000033,Westminster,2010-08-01,618615.5058
9025,E09000002,Barking & Dagenham,2010-09-01,170252.9043
9026,E09000003,Barnet,2010-09-01,347747.2644
9027,E09000004,Bexley,2010-09-01,202869.5256
9028,E09000005,Brent,2010-09-01,299864.3572
9029,E09000006,Bromley,2010-09-01,276889.7003
9030,E09000007,Camden,2010-09-01,550372.014
9031,E09000008,Croydon,2010-09-01,220916.6334
9032,E09000009,Ealing,2010-09-01,301224.7724
9033,E09000010,Enfield,2010-09-01,246254.2375
9034,E09000011,Greenwich,2010-09-01,239808.5159
9035,E09000012,Hackney,2010-09-01,307345.7255
9036,E09000013,Hammersmith & Fulham,2010-09-01,529332.3056
9037,E09000014,Haringey,2010-09-01,326052.6445
9038,E09000015,Harrow,2010-09-01,298264.8946
9039,E09000016,Havering,2010-09-01,224775.5912
9040,E09000017,Hillingdon,2010-09-01,255745.5891
9041,E09000018,Hounslow,2010-09-01,271362.0029
9042,E09000019,Islington,2010-09-01,412468.0482
9043,E09000020,Kensington & Chelsea,2010-09-01,863878.116
9044,E09000021,Kingston upon Thames,2010-09-01,318735.9419
9045,E09000022,Lambeth,2010-09-01,307119.2534
9046,E09000023,Lewisham,2010-09-01,229261.2623
9047,E09000024,Merton,2010-09-01,310663.0949
9048,E09000025,Newham,2010-09-01,210673.7414
9049,E09000026,Redbridge,2010-09-01,262378.3411
9050,E09000027,Richmond upon Thames,2010-09-01,426090.6766
9051,E09000028,Southwark,2010-09-01,302033.5012
9052,E09000029,Sutton,2010-09-01,233303.4125
9053,E09000030,Tower Hamlets,2010-09-01,282086.9226
9054,E09000031,Waltham Forest,2010-09-01,227125.1832
9055,E09000032,Wandsworth,2010-09-01,381411.2872
9056,E09000033,Westminster,2010-09-01,623290.5264
9073,E09000002,Barking & Dagenham,2010-10-01,170298.2577
9074,E09000003,Barnet,2010-10-01,344009.8868
9075,E09000004,Bexley,2010-10-01,200656.9182
9076,E09000005,Brent,2010-10-01,298962.5587
9077,E09000006,Bromley,2010-10-01,276380.4085
9078,E09000007,Camden,2010-10-01,540611.8273
9079,E09000008,Croydon,2010-10-01,220972.9903
9080,E09000009,Ealing,2010-10-01,302709.904
9081,E09000010,Enfield,2010-10-01,245078.4748
9082,E09000011,Greenwich,2010-10-01,234856.2274
9083,E09000012,Hackney,2010-10-01,304576.7714
9084,E09000013,Hammersmith & Fulham,2010-10-01,516386.2912
9085,E09000014,Haringey,2010-10-01,321629.7934
9086,E09000015,Harrow,2010-10-01,300140.28
9087,E09000016,Havering,2010-10-01,225580.1218
9088,E09000017,Hillingdon,2010-10-01,253762.9504
9089,E09000018,Hounslow,2010-10-01,262230.9376
9090,E09000019,Islington,2010-10-01,407174.2472
9091,E09000020,Kensington & Chelsea,2010-10-01,859065.1652
9092,E09000021,Kingston upon Thames,2010-10-01,312668.1141
9093,E09000022,Lambeth,2010-10-01,302450.8037
9094,E09000023,Lewisham,2010-10-01,226810.9557
9095,E09000024,Merton,2010-10-01,311472.6271
9096,E09000025,Newham,2010-10-01,208508.1065
9097,E09000026,Redbridge,2010-10-01,264967.1162
9098,E09000027,Richmond upon Thames,2010-10-01,423661.1324
9099,E09000028,Southwark,2010-10-01,295514.1591
9100,E09000029,Sutton,2010-10-01,234394.9449
9101,E09000030,Tower Hamlets,2010-10-01,284028.5942
9102,E09000031,Waltham Forest,2010-10-01,224120.0804
9103,E09000032,Wandsworth,2010-10-01,372627.523
9104,E09000033,Westminster,2010-10-01,628964.4835
9121,E09000002,Barking & Dagenham,2010-11-01,169249.8164
9122,E09000003,Barnet,2010-11-01,341701.5812
9123,E09000004,Bexley,2010-11-01,200647.3686
9124,E09000005,Brent,2010-11-01,296775.7458
9125,E09000006,Bromley,2010-11-01,275527.5068
9126,E09000007,Camden,2010-11-01,532976.0962
9127,E09000008,Croydon,2010-11-01,217847.6314
9128,E09000009,Ealing,2010-11-01,299905.6598
9129,E09000010,Enfield,2010-11-01,244642.4848
9130,E09000011,Greenwich,2010-11-01,230941.0657
9131,E09000012,Hackney,2010-11-01,296792.9503
9132,E09000013,Hammersmith & Fulham,2010-11-01,498874.8729
9133,E09000014,Haringey,2010-11-01,324934.4266
9134,E09000015,Harrow,2010-11-01,298913.352
9135,E09000016,Havering,2010-11-01,222619.9729
9136,E09000017,Hillingdon,2010-11-01,253605.8396
9137,E09000018,Hounslow,2010-11-01,258705.9482
9138,E09000019,Islington,2010-11-01,412746.3991
9139,E09000020,Kensington & Chelsea,2010-11-01,877861.4668
9140,E09000021,Kingston upon Thames,2010-11-01,309683.88
9141,E09000022,Lambeth,2010-11-01,294152.6122
9142,E09000023,Lewisham,2010-11-01,225502.3521
9143,E09000024,Merton,2010-11-01,306478.4774
9144,E09000025,Newham,2010-11-01,209059.9931
9145,E09000026,Redbridge,2010-11-01,264926.6706
9146,E09000027,Richmond upon Thames,2010-11-01,421436.9149
9147,E09000028,Southwark,2010-11-01,291275.2023
9148,E09000029,Sutton,2010-11-01,234596.8161
9149,E09000030,Tower Hamlets,2010-11-01,280211.78
9150,E09000031,Waltham Forest,2010-11-01,223284.7474
9151,E09000032,Wandsworth,2010-11-01,359262.7462
9152,E09000033,Westminster,2010-11-01,618176.1235
9169,E09000002,Barking & Dagenham,2010-12-01,166485.3712
9170,E09000003,Barnet,2010-12-01,335004.3797
9171,E09000004,Bexley,2010-12-01,200351.825
9172,E09000005,Brent,2010-12-01,294081.4585
9173,E09000006,Bromley,2010-12-01,274853.1469
9174,E09000007,Camden,2010-12-01,543887.4655
9175,E09000008,Croydon,2010-12-01,214845.1783
9176,E09000009,Ealing,2010-12-01,299237.5254
9177,E09000010,Enfield,2010-12-01,246485.5606
9178,E09000011,Greenwich,2010-12-01,229790.9166
9179,E09000012,Hackney,2010-12-01,295053.6474
9180,E09000013,Hammersmith & Fulham,2010-12-01,485906.3329
9181,E09000014,Haringey,2010-12-01,318441.9694
9182,E09000015,Harrow,2010-12-01,300838.771
9183,E09000016,Havering,2010-12-01,221566.798
9184,E09000017,Hillingdon,2010-12-01,249057.105
9185,E09000018,Hounslow,2010-12-01,255270.4479
9186,E09000019,Islington,2010-12-01,407998.3224
9187,E09000020,Kensington & Chelsea,2010-12-01,884673.5663
9188,E09000021,Kingston upon Thames,2010-12-01,310511.9956
9189,E09000022,Lambeth,2010-12-01,292465.4575
9190,E09000023,Lewisham,2010-12-01,223141.4657
9191,E09000024,Merton,2010-12-01,299039.2209
9192,E09000025,Newham,2010-12-01,208056.3258
9193,E09000026,Redbridge,2010-12-01,264013.3992
9194,E09000027,Richmond upon Thames,2010-12-01,424125.7531
9195,E09000028,Southwark,2010-12-01,294313.8129
9196,E09000029,Sutton,2010-12-01,232560.5917
9197,E09000030,Tower Hamlets,2010-12-01,280821.677
9198,E09000031,Waltham Forest,2010-12-01,220345.9548
9199,E09000032,Wandsworth,2010-12-01,359305.3875
9200,E09000033,Westminster,2010-12-01,610703.993
9217,E09000002,Barking & Dagenham,2011-01-01,163821.2893
9218,E09000003,Barnet,2011-01-01,337574.8166
9219,E09000004,Bexley,2011-01-01,200374.3706
9220,E09000005,Brent,2011-01-01,292494.4033
9221,E09000006,Bromley,2011-01-01,275141.237
9222,E09000007,Camden,2011-01-01,540301.4569
9223,E09000008,Croydon,2011-01-01,213989.9794
9224,E09000009,Ealing,2011-01-01,299149.9627
9225,E09000010,Enfield,2011-01-01,246395.7905
9226,E09000011,Greenwich,2011-01-01,230261.0732
9227,E09000012,Hackney,2011-01-01,294224.8844
9228,E09000013,Hammersmith & Fulham,2011-01-01,485393.5789
9229,E09000014,Haringey,2011-01-01,316021.1522
9230,E09000015,Harrow,2011-01-01,296316.8734
9231,E09000016,Havering,2011-01-01,217997.0519
9232,E09000017,Hillingdon,2011-01-01,250781.2776
9233,E09000018,Hounslow,2011-01-01,258297.828
9234,E09000019,Islington,2011-01-01,416960.0536
9235,E09000020,Kensington & Chelsea,2011-01-01,860460.353
9236,E09000021,Kingston upon Thames,2011-01-01,315323.0656
9237,E09000022,Lambeth,2011-01-01,290339.7716
9238,E09000023,Lewisham,2011-01-01,226810.0688
9239,E09000024,Merton,2011-01-01,299470.8902
9240,E09000025,Newham,2011-01-01,208687.3955
9241,E09000026,Redbridge,2011-01-01,265382.7614
9242,E09000027,Richmond upon Thames,2011-01-01,429859.4677
9243,E09000028,Southwark,2011-01-01,305923.896
9244,E09000029,Sutton,2011-01-01,231401.0324
9245,E09000030,Tower Hamlets,2011-01-01,283416.1346
9246,E09000031,Waltham Forest,2011-01-01,217838.0282
9247,E09000032,Wandsworth,2011-01-01,366971.7768
9248,E09000033,Westminster,2011-01-01,598580.0474
9265,E09000002,Barking & Dagenham,2011-02-01,162484.0392
9266,E09000003,Barnet,2011-02-01,339623.2575
9267,E09000004,Bexley,2011-02-01,200398.9426
9268,E09000005,Brent,2011-02-01,289551.0011
9269,E09000006,Bromley,2011-02-01,271383.5186
9270,E09000007,Camden,2011-02-01,542726.1523
9271,E09000008,Croydon,2011-02-01,214080.7076
9272,E09000009,Ealing,2011-02-01,301737.8862
9273,E09000010,Enfield,2011-02-01,243641.0364
9274,E09000011,Greenwich,2011-02-01,229167.6717
9275,E09000012,Hackney,2011-02-01,300557.9617
9276,E09000013,Hammersmith & Fulham,2011-02-01,489559.5361
9277,E09000014,Haringey,2011-02-01,321504.2534
9278,E09000015,Harrow,2011-02-01,297449.9317
9279,E09000016,Havering,2011-02-01,215922.0504
9280,E09000017,Hillingdon,2011-02-01,251481.7724
9281,E09000018,Hounslow,2011-02-01,261281.6816
9282,E09000019,Islington,2011-02-01,408596.4506
9283,E09000020,Kensington & Chelsea,2011-02-01,844013.6824
9284,E09000021,Kingston upon Thames,2011-02-01,311584.2064
9285,E09000022,Lambeth,2011-02-01,293480.6608
9286,E09000023,Lewisham,2011-02-01,227705.8891
9287,E09000024,Merton,2011-02-01,298366.039
9288,E09000025,Newham,2011-02-01,205504.1913
9289,E09000026,Redbridge,2011-02-01,266661.762
9290,E09000027,Richmond upon Thames,2011-02-01,433669.1631
9291,E09000028,Southwark,2011-02-01,312832.0466
9292,E09000029,Sutton,2011-02-01,234298.3124
9293,E09000030,Tower Hamlets,2011-02-01,286612.4167
9294,E09000031,Waltham Forest,2011-02-01,218774.7051
9295,E09000032,Wandsworth,2011-02-01,375471.3784
9296,E09000033,Westminster,2011-02-01,603248.0882
9313,E09000002,Barking & Dagenham,2011-03-01,161659.7392
9314,E09000003,Barnet,2011-03-01,345257.6468
9315,E09000004,Bexley,2011-03-01,198333.4043
9316,E09000005,Brent,2011-03-01,291692.4076
9317,E09000006,Bromley,2011-03-01,270665.9452
9318,E09000007,Camden,2011-03-01,547548.6308
9319,E09000008,Croydon,2011-03-01,213550.9557
9320,E09000009,Ealing,2011-03-01,299740.1572
9321,E09000010,Enfield,2011-03-01,240270.9694
9322,E09000011,Greenwich,2011-03-01,226217.6152
9323,E09000012,Hackney,2011-03-01,294425.4554
9324,E09000013,Hammersmith & Fulham,2011-03-01,501661.5212
9325,E09000014,Haringey,2011-03-01,320710.6729
9326,E09000015,Harrow,2011-03-01,295633.8207
9327,E09000016,Havering,2011-03-01,215325.103
9328,E09000017,Hillingdon,2011-03-01,252504.2127
9329,E09000018,Hounslow,2011-03-01,264642.3819
9330,E09000019,Islington,2011-03-01,411200.5229
9331,E09000020,Kensington & Chelsea,2011-03-01,879557.4822
9332,E09000021,Kingston upon Thames,2011-03-01,307489.3972
9333,E09000022,Lambeth,2011-03-01,293606.5849
9334,E09000023,Lewisham,2011-03-01,226622.927
9335,E09000024,Merton,2011-03-01,300667.1839
9336,E09000025,Newham,2011-03-01,201980.2069
9337,E09000026,Redbridge,2011-03-01,266384.8774
9338,E09000027,Richmond upon Thames,2011-03-01,425866.7426
9339,E09000028,Southwark,2011-03-01,309582.0941
9340,E09000029,Sutton,2011-03-01,234941.9871
9341,E09000030,Tower Hamlets,2011-03-01,291277.416
9342,E09000031,Waltham Forest,2011-03-01,216578.4617
9343,E09000032,Wandsworth,2011-03-01,383537.4729
9344,E09000033,Westminster,2011-03-01,629535.7342
9361,E09000002,Barking & Dagenham,2011-04-01,162401.3434
9362,E09000003,Barnet,2011-04-01,340441.2875
9363,E09000004,Bexley,2011-04-01,201058.6711
9364,E09000005,Brent,2011-04-01,295596.3859
9365,E09000006,Bromley,2011-04-01,271214.171
9366,E09000007,Camden,2011-04-01,556408.6407
9367,E09000008,Croydon,2011-04-01,213974.7476
9368,E09000009,Ealing,2011-04-01,300859.4232
9369,E09000010,Enfield,2011-04-01,238130.9451
9370,E09000011,Greenwich,2011-04-01,227706.7835
9371,E09000012,Hackney,2011-04-01,304250.1574
9372,E09000013,Hammersmith & Fulham,2011-04-01,517488.3835
9373,E09000014,Haringey,2011-04-01,328043.4659
9374,E09000015,Harrow,2011-04-01,297675.7645
9375,E09000016,Havering,2011-04-01,216085.3371
9376,E09000017,Hillingdon,2011-04-01,251264.6174
9377,E09000018,Hounslow,2011-04-01,266788.5768
9378,E09000019,Islington,2011-04-01,428174.7999
9379,E09000020,Kensington & Chelsea,2011-04-01,959519.8775
9380,E09000021,Kingston upon Thames,2011-04-01,301401.1622
9381,E09000022,Lambeth,2011-04-01,298551.008
9382,E09000023,Lewisham,2011-04-01,227759.8385
9383,E09000024,Merton,2011-04-01,298880.1974
9384,E09000025,Newham,2011-04-01,200682.1753
9385,E09000026,Redbridge,2011-04-01,259444.6655
9386,E09000027,Richmond upon Thames,2011-04-01,426903.0862
9387,E09000028,Southwark,2011-04-01,303154.895
9388,E09000029,Sutton,2011-04-01,233579.4789
9389,E09000030,Tower Hamlets,2011-04-01,292933.1849
9390,E09000031,Waltham Forest,2011-04-01,218535.0137
9391,E09000032,Wandsworth,2011-04-01,386636.4965
9392,E09000033,Westminster,2011-04-01,650658.8972
9409,E09000002,Barking & Dagenham,2011-05-01,162703.4802
9410,E09000003,Barnet,2011-05-01,335304.6375
9411,E09000004,Bexley,2011-05-01,201338.2684
9412,E09000005,Brent,2011-05-01,299163.6804
9413,E09000006,Bromley,2011-05-01,276407.609
9414,E09000007,Camden,2011-05-01,544622.4803
9415,E09000008,Croydon,2011-05-01,213418.5596
9416,E09000009,Ealing,2011-05-01,298099.0507
9417,E09000010,Enfield,2011-05-01,234490.3146
9418,E09000011,Greenwich,2011-05-01,232675.3892
9419,E09000012,Hackney,2011-05-01,302539.4615
9420,E09000013,Hammersmith & Fulham,2011-05-01,529409.8546
9421,E09000014,Haringey,2011-05-01,319847.1534
9422,E09000015,Harrow,2011-05-01,294992.5526
9423,E09000016,Havering,2011-05-01,219336.8593
9424,E09000017,Hillingdon,2011-05-01,250059.6718
9425,E09000018,Hounslow,2011-05-01,267342.6717
9426,E09000019,Islington,2011-05-01,424731.7876
9427,E09000020,Kensington & Chelsea,2011-05-01,939202.3548
9428,E09000021,Kingston upon Thames,2011-05-01,307573.9908
9429,E09000022,Lambeth,2011-05-01,300056.415
9430,E09000023,Lewisham,2011-05-01,223084.3261
9431,E09000024,Merton,2011-05-01,304185.6449
9432,E09000025,Newham,2011-05-01,204107.2175
9433,E09000026,Redbridge,2011-05-01,256850.799
9434,E09000027,Richmond upon Thames,2011-05-01,428182.5554
9435,E09000028,Southwark,2011-05-01,302375.8812
9436,E09000029,Sutton,2011-05-01,231346.98
9437,E09000030,Tower Hamlets,2011-05-01,290146.8257
9438,E09000031,Waltham Forest,2011-05-01,219335.3886
9439,E09000032,Wandsworth,2011-05-01,392975.415
9440,E09000033,Westminster,2011-05-01,647255.9362
9457,E09000002,Barking & Dagenham,2011-06-01,162303.742
9458,E09000003,Barnet,2011-06-01,330258.5953
9459,E09000004,Bexley,2011-06-01,201072.7675
9460,E09000005,Brent,2011-06-01,298660.1289
9461,E09000006,Bromley,2011-06-01,275253.9406
9462,E09000007,Camden,2011-06-01,545294.1605
9463,E09000008,Croydon,2011-06-01,214113.7036
9464,E09000009,Ealing,2011-06-01,302246.8435
9465,E09000010,Enfield,2011-06-01,234801.7271
9466,E09000011,Greenwich,2011-06-01,233462.3351
9467,E09000012,Hackney,2011-06-01,304950.8572
9468,E09000013,Hammersmith & Fulham,2011-06-01,531488.4131
9469,E09000014,Haringey,2011-06-01,323513.5018
9470,E09000015,Harrow,2011-06-01,295227.8046
9471,E09000016,Havering,2011-06-01,221986.1356
9472,E09000017,Hillingdon,2011-06-01,248749.8758
9473,E09000018,Hounslow,2011-06-01,264468.6237
9474,E09000019,Islington,2011-06-01,425165.977
9475,E09000020,Kensington & Chelsea,2011-06-01,911739.5309
9476,E09000021,Kingston upon Thames,2011-06-01,306941.6639
9477,E09000022,Lambeth,2011-06-01,304480.8328
9478,E09000023,Lewisham,2011-06-01,223983.6417
9479,E09000024,Merton,2011-06-01,303809.1575
9480,E09000025,Newham,2011-06-01,206952.1644
9481,E09000026,Redbridge,2011-06-01,256194.4796
9482,E09000027,Richmond upon Thames,2011-06-01,426807.4394
9483,E09000028,Southwark,2011-06-01,308938.5104
9484,E09000029,Sutton,2011-06-01,228304.5336
9485,E09000030,Tower Hamlets,2011-06-01,282144.7952
9486,E09000031,Waltham Forest,2011-06-01,219149.0738
9487,E09000032,Wandsworth,2011-06-01,393294.3014
9488,E09000033,Westminster,2011-06-01,626107.8516
9505,E09000002,Barking & Dagenham,2011-07-01,160895.3769
9506,E09000003,Barnet,2011-07-01,332255.2002
9507,E09000004,Bexley,2011-07-01,199899.3788
9508,E09000005,Brent,2011-07-01,299866.138
9509,E09000006,Bromley,2011-07-01,275526.4353
9510,E09000007,Camden,2011-07-01,547387.3548
9511,E09000008,Croydon,2011-07-01,215233.1412
9512,E09000009,Ealing,2011-07-01,303832.3084
9513,E09000010,Enfield,2011-07-01,236704.6445
9514,E09000011,Greenwich,2011-07-01,230914.9275
9515,E09000012,Hackney,2011-07-01,308742.1283
9516,E09000013,Hammersmith & Fulham,2011-07-01,521990.7125
9517,E09000014,Haringey,2011-07-01,331928.626
9518,E09000015,Harrow,2011-07-01,292703.5877
9519,E09000016,Havering,2011-07-01,223090.9976
9520,E09000017,Hillingdon,2011-07-01,249619.671
9521,E09000018,Hounslow,2011-07-01,265635.1315
9522,E09000019,Islington,2011-07-01,417267.7469
9523,E09000020,Kensington & Chelsea,2011-07-01,877358.0068
9524,E09000021,Kingston upon Thames,2011-07-01,311674.0447
9525,E09000022,Lambeth,2011-07-01,304623.8752
9526,E09000023,Lewisham,2011-07-01,223760.8733
9527,E09000024,Merton,2011-07-01,306767.7774
9528,E09000025,Newham,2011-07-01,207740.6451
9529,E09000026,Redbridge,2011-07-01,262220.4148
9530,E09000027,Richmond upon Thames,2011-07-01,429590.8156
9531,E09000028,Southwark,2011-07-01,321369.9361
9532,E09000029,Sutton,2011-07-01,230503.4037
9533,E09000030,Tower Hamlets,2011-07-01,277340.6208
9534,E09000031,Waltham Forest,2011-07-01,221138.2493
9535,E09000032,Wandsworth,2011-07-01,389545.5369
9536,E09000033,Westminster,2011-07-01,630766.3984
9553,E09000002,Barking & Dagenham,2011-08-01,163476.9496
9554,E09000003,Barnet,2011-08-01,334216.4887
9555,E09000004,Bexley,2011-08-01,199485.3396
9556,E09000005,Brent,2011-08-01,301267.8594
9557,E09000006,Bromley,2011-08-01,272637.2734
9558,E09000007,Camden,2011-08-01,563689.7978
9559,E09000008,Croydon,2011-08-01,215870.2073
9560,E09000009,Ealing,2011-08-01,307330.9602
9561,E09000010,Enfield,2011-08-01,243948.6721
9562,E09000011,Greenwich,2011-08-01,229331.0784
9563,E09000012,Hackney,2011-08-01,312386.8279
